kategori,arama_niyeti,niyet_tanimi,source_id,kaynak_adi,ornek_kayit,ornek_kayit_basligi,kanit_gerekcesi,beklenen_benzersiz_katki,alinabilen_alan,bagimsizlik_grubu,dil_pazar,tazelik,erisim_kisiti,fallback,aday_sorgu_yuzeyi,incelenen_belge_sayisi
ortak,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0271,AngelList,doc-1f3dfb3153d5 · https://www.angellist.com/pricing/venture-funds,Venture Funds Pricing | AngelList,fiyat = $10,"Şirket, yatırım ve startup verisi · alanları başka kaynakta da var, çapraz doğrulama değeri",fiyat,grup-source-0271,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Kagi,fulltext · tam metin elde (285358 bayt),1
ortak,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0275,Republic,doc-a1e2bfd3a47e · https://republic.com/help/category/fundraising,Fundraising on Republic — Republic,"fiyat = $25,000","Şirket, yatırım ve startup verisi · alanları başka kaynakta da var, çapraz doğrulama değeri",fiyat,grup-source-0275,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Kagi,fulltext · tam metin elde (369979 bayt),1
ortak,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0326,BASE,doc-c941e0f36d12 · https://base.com/en-US/pricing/,Pricing - Base.com,fiyat = $ 0,"Akademik araştırma ve bilimsel yayınlar · alanları başka kaynakta da var, çapraz doğrulama değeri",fiyat,grup-source-0326,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Kagi,local_index · yerel dizinde 14 adres (ağsız arama),1
ortak,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0561,TechCrunch,doc-f4147e193428 · https://techcrunch.com/category/apps/,Apps | Read the latest app news on TechCrunch,fiyat = $300,"Haber, basın ve sektör yayınları · alanları başka kaynakta da var, çapraz doğrulama değeri",fiyat,grup-source-0561,en · pazar global,sayfa yayın tarihi beyan ediyor (en yeni 2026-09-17),"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Kagi,local_index · yerel dizinde 2079 adres (ağsız arama),1
ortak,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0562,The Verge,doc-8137de44b688 · https://www.theverge.com/reviews,Reviews | The Verge,"fiyat = $12,299","Haber, basın ve sektör yayınları · alanları başka kaynakta da var, çapraz doğrulama değeri",fiyat,grup-source-0562,en · pazar global,sayfa yayın tarihi beyan ediyor (en yeni 2026-09-16),"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Kagi,site_search · https://www.theverge.com/search?q=,1
ortak,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0580,Ekonomim,doc-4000838f2b95 · https://www.ekonomim.net/seri-ilanlar/satilik-uygun-fiyata-kelepir-daire-1,"Satılık Uygun Fiyata Kelepir Daire İlan Bilgileri - Ekonomim, Ekonomi Haberleri,","observed_market_pricing yüzeyi olarak çekildi, 1767 karakter metin","Haber, basın ve sektör yayınları · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0580,dil belirlenemedi · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Kagi,fulltext · tam metin elde (103225 bayt),1
ortak,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0583,Typeform,doc-8c615a1a7650 · https://www.typeform.com/pricing,Plans & Pricing | Typeform,fiyat = 169 USD,"Anket, birincil doğrulama ve kullanıcı araştırması platformları · alanları başka kaynakta da var, çapraz doğrulama değeri",fiyat,grup-source-0583,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Kagi,local_index · yerel dizinde 4361 adres (ağsız arama),2
ortak,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0585,SurveyMonkey,doc-d09db1dac191 · https://da.surveymonkey.com/pricing/,SurveyMonkey-abonnementer og priser,fiyat = 548 TRY,"Anket, birincil doğrulama ve kullanıcı araştırması platformları · alanları başka kaynakta da var, çapraz doğrulama değeri",fiyat,grup-source-0585,dil belirlenemedi · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Kagi,local_index · yerel dizinde 42 adres (ağsız arama),1
ortak,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0591,Prolific,doc-855cca237255 · https://www.prolific.com/pricing,Prolific Pricing | Platform & managed services | Prolific,fiyat = £9.00,"Anket, birincil doğrulama ve kullanıcı araştırması platformları · alanları başka kaynakta da var, çapraz doğrulama değeri",fiyat,grup-source-0591,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Kagi,fulltext · tam metin elde (156895 bayt),1
ortak,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0592,UserTesting,doc-cfb5c0ac39fc · https://www.usertesting.com/plans,Plans,"observed_market_pricing yüzeyi olarak çekildi, 11782 karakter metin","Anket, birincil doğrulama ve kullanıcı araştırması platformları · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0592,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Kagi,fulltext · tam metin elde (212252 bayt),1
ortak,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0596,dscout,doc-00b2c34b2b02 · https://dscout.com/lp/reviews,"Reviews | Award-winning UX research, All on one platform",fiyat = $2.0,"Anket, birincil doğrulama ve kullanıcı araştırması platformları · alanları başka kaynakta da var, çapraz doğrulama değeri",fiyat,grup-source-0596,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Kagi,site_search · https://dscout.com/search?query={kelime},2
ortak,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0597,Wynter,doc-7c5cc32ddc95 · https://wynter.com/pricing,Wynter Pricing,"fiyat = $20,000","Anket, birincil doğrulama ve kullanıcı araştırması platformları · alanları başka kaynakta da var, çapraz doğrulama değeri",fiyat,grup-source-0597,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Kagi,local_index · yerel dizinde 389 adres (ağsız arama),1
ortak,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0599,Pollfish,doc-c9b97525e94d · https://www.pollfish.com/pricing/,Pricing - Pollfish Survey Platform,fiyat = $0.95.,"Anket, birincil doğrulama ve kullanıcı araştırması platformları · alanları başka kaynakta da var, çapraz doğrulama değeri",fiyat,grup-source-0599,en · pazar global,sayfa yayın tarihi beyan ediyor (en yeni 2025-01-31),"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Kagi,fulltext · tam metin elde (280591 bayt),1
ortak,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0602,Sprig,doc-c6b39317cae3 · https://sprig.com/pricing,Pricing | Sprig,"observed_market_pricing yüzeyi olarak çekildi, 3487 karakter metin","Anket, birincil doğrulama ve kullanıcı araştırması platformları · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0602,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Kagi,site_search · https://sprig.com/search?query=,1
ortak,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0605,UsabilityHub,doc-2db4b205be03 · https://www.lyssna.com/pricing/,Lyssna Pricing & Plans | Lyssna,fiyat = $0,"Anket, birincil doğrulama ve kullanıcı araştırması platformları · alanları başka kaynakta da var, çapraz doğrulama değeri","fiyat, ozellik_basligi",grup-source-0605,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Kagi,local_index · yerel dizinde 649 adres (ağsız arama),2
ortak,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0606,Lyssna,doc-62443914df00 · https://www.lyssna.com/pricing/,Lyssna Pricing & Plans | Lyssna,fiyat = $0,"Anket, birincil doğrulama ve kullanıcı araştırması platformları · alanları başka kaynakta da var, çapraz doğrulama değeri","fiyat, ozellik_basligi",grup-source-0605,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Kagi,fulltext · tam metin elde (424950 bayt),1
ortak,problem_demand,Kullanıcıların problemi veya ihtiyacı nasıl anlattığı,source-0011,Tavily,doc-681cf0026990 · https://www.tavily.com/community,Community,"problem_demand yüzeyi olarak çekildi, 3951 karakter metin","Genel web arama ve keşif · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0011,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Hacker News,fulltext · tam metin elde (155897 bayt),1
ortak,problem_demand,Kullanıcıların problemi veya ihtiyacı nasıl anlattığı,source-0022,Hacker News,doc-c71207285924 · https://news.ycombinator.com/ask,Ask | Hacker News,"problem_demand yüzeyi olarak çekildi, 1811 karakter metin","Sosyal ağlar ve açık topluluklar, Yazılım geliştirici ve teknik topluluklar · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0022,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,api · https://hacker-news.firebaseio.com/v0/topstories.json,1
ortak,problem_demand,Kullanıcıların problemi veya ihtiyacı nasıl anlattığı,source-0058,SaaSHub,doc-eb01ba0cf590 · https://www.saashub.com/community,SaaSHub's Community Forums - SaaSHub,"problem_demand yüzeyi olarak çekildi, 5694 karakter metin","Ürün lansmanı ve startup toplulukları · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0058,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,opensearch · https://www.saashub.com/opensearch.xml,1
ortak,problem_demand,Kullanıcıların problemi veya ihtiyacı nasıl anlattığı,source-0091,Slack,doc-a7c59aefdfca · https://slack.com/community,Find your place in the Slack Community | Slack,"problem_demand yüzeyi olarak çekildi, 7263 karakter metin","Sosyal ağlar ve açık topluluklar · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0091,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,local_index · yerel dizinde 13 adres (ağsız arama),1
ortak,problem_demand,Kullanıcıların problemi veya ihtiyacı nasıl anlattığı,source-0217,Ahrefs,doc-8c7aa3286a40 · https://ahrefs.com/academy/how-to-use-brand-radar/topics,Topics,"problem_demand yüzeyi olarak çekildi, 4210 karakter metin","Trafik, SEO, anahtar kelime ve trend · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0217,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,local_index · yerel dizinde 6 adres (ağsız arama),1
ortak,problem_demand,Kullanıcıların problemi veya ihtiyacı nasıl anlattığı,source-0224,Majestic,doc-0051ec7d8551 · https://majestic.com/reports/site-explorer/topics,Build Topically Relevant Backlinks with Topical Trust Flow - Majestic,"problem_demand yüzeyi olarak çekildi, 11332 karakter metin","Trafik, SEO, anahtar kelime ve trend · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0224,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,site_search · https://majestic.com/reports/search-explorer?q=,1
ortak,problem_demand,Kullanıcıların problemi veya ihtiyacı nasıl anlattığı,source-0229,Exploding Topics,doc-53b1cc11d620 · https://explodingtopics.com/topic,Current Trends - See What’s Trending Now,"problem_demand yüzeyi olarak çekildi, 19414 karakter metin","Trafik, SEO, anahtar kelime ve trend · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0229,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,fulltext · tam metin elde (466116 bayt),1
ortak,problem_demand,Kullanıcıların problemi veya ihtiyacı nasıl anlattığı,source-0361,US Census Bureau,doc-af279bc3dff1 · https://www.census.gov/topics/business-economy.html,Business and Economy,"problem_demand yüzeyi olarak çekildi, 11683 karakter metin","Kamu verisi ve istatistik · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0361,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,site_search · https://www.census.gov/search-results.html?searchType=web&cssp=SERP&q=,1
ortak,problem_demand,Kullanıcıların problemi veya ihtiyacı nasıl anlattığı,source-0362,Bureau of Labor Statistics,doc-6accd6a4efe5 · https://www.bls.gov/?utm_medium=email&utm_source=et&utm_content=http%3A%2F%2Fwww.bls.gov%2,U.S. Bureau of Labor Statistics :  U.S. Bureau of Labor Statistics,yil_araligi = 2019–2023,"Kamu verisi ve istatistik · alanları başka kaynakta da var, çapraz doğrulama değeri","gosterge, yil_araligi",grup-source-0362,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-03,"arşiv kopyası (Common Crawl), canlı değil · erişim anlığı 2026-09-03 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,site_search · https://www.bls.gov/search/query?term={kelime},1
ortak,problem_demand,Kullanıcıların problemi veya ihtiyacı nasıl anlattığı,source-0363,Federal Reserve Economic Data,doc-019d0ec23ee0 · https://fred.stlouisfed.org/categories,Categories of Economic Data | FRED | St. Louis Fed,yil_araligi = 1914-1941,"Kamu verisi ve istatistik · alanları başka kaynakta da var, çapraz doğrulama değeri","gosterge, yil_araligi",grup-source-0363,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,fulltext · tam metin elde (58833 bayt),1
ortak,problem_demand,Kullanıcıların problemi veya ihtiyacı nasıl anlattığı,source-0364,WHO Global Health Observatory,doc-f15b198df4bb · https://www.who.int/data/gho,Global Health Observatory,yil_araligi = 2016-2030,"Kamu verisi ve istatistik · alanları başka kaynakta da var, çapraz doğrulama değeri",yil_araligi,grup-source-0364,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-03,"erişim anlığı 2026-09-03 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,local_index · yerel dizinde 6 adres (ağsız arama),1
